,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
265,Bedford,41.39311,-81.536509,Los Gallos Authentic Mexican Restaurant and Sports Cantina,41.39257114713035,-81.53708268173673,Mexican Restaurant
266,Bedford,41.39311,-81.536509,Marco's Pizza,41.393691,-81.536396,Pizza Place
267,Bedford,41.39311,-81.536509,Megans family diner,41.38943242027993,-81.53316571006107,Breakfast Spot
268,Bedford,41.39311,-81.536509,PNC Bank,41.394824,-81.539793,Bank
269,Bedford,41.39311,-81.536509,Walgreens,41.395322516696574,-81.54102087020874,Pharmacy
270,Bedford,41.39311,-81.536509,Burger King,41.393426085279046,-81.53667770326138,Fast Food Restaurant
271,Bedford,41.39311,-81.536509,The Dog House,41.39384053512151,-81.53802539838472,Hot Dog Joint
272,Bedford,41.39311,-81.536509,Bedford Circle Park,41.3932377518597,-81.538389710538,Park
273,Bedford+Heights,41.4143826,-81.50611459999999,Mr Hero,41.410958847706496,-81.50286662450819,Sandwich Place
274,Bedford+Heights,41.4143826,-81.50611459999999,FedEx Ship Center,41.415038,-81.503231,Shipping Store
275,Bedford+Heights,41.4143826,-81.50611459999999,Precise Exterminating Service,41.412592083767606,-81.50609314441681,Home Service
276,Bedford+Heights,41.4143826,-81.50611459999999,Kings Gym,41.41222946878394,-81.50393759747249,Gym
277,Bedford+Heights,41.4143826,-81.50611459999999,Cater 2 U Fitness,41.411249116962736,-81.50400801379024,Gym
278,Bedford+Heights,41.4143826,-81.50611459999999,The Handle Bar,41.411516999999996,-81.50258000000001,Bar
279,Bedford+Heights,41.4143826,-81.50611459999999,Universal Windows Direct,41.41042486473197,-81.50493613156891,Construction & Landscaping
280,Bellbrook,39.6358399,-84.0701766,Dairy Shed,39.63651442924728,-84.07294091203708,Ice Cream Shop
281,Bellbrook,39.6358399,-84.0701766,The Blueberry Cafe,39.63684288669462,-84.07339749326002,Breakfast Spot
282,Bellbrook,39.6358399,-84.0701766,Dot’s Market,39.63672557236152,-84.07480444987301,Grocery Store
283,Bellbrook,39.6358399,-84.0701766,McIntosh's Pub,39.63612721954671,-84.0705510353166,Pub
284,Bellbrook,39.6358399,-84.0701766,Dollar General,39.636215,-84.066383,Discount Store
285,Bellbrook,39.6358399,-84.0701766,KeyBank,39.636246,-84.071312,Bank
286,Bellbrook,39.6358399,-84.0701766,SUBWAY,39.6356150932038,-84.07486055889547,Sandwich Place
287,Bellbrook,39.6358399,-84.0701766,Bellbrook Park,39.63750457763672,-84.07025909423828,Park
288,Bellbrook,39.6358399,-84.0701766,Bell Hop Cafe,39.63678198096762,-84.07233296901519,Café
289,Bellbrook,39.6358399,-84.0701766,"Law Offices of Patricia N. Campbell, LLC",39.636066,-84.06755,Lawyer
290,Bellbrook,39.6358399,-84.0701766,Sugarcreek Bird Farm,39.63339975661647,-84.07140434038509,Pet Store
291,Bellbrook,39.6358399,-84.0701766,D's Victorian Teas,39.64019,-84.071252,Tea Room
292,Bellefontaine,40.3611643,-83.7596557,Brewfontaine,40.359362243223224,-83.75969155188122,Restaurant
293,Bellefontaine,40.3611643,-83.7596557,Don's Downtown Diner,40.35954035342816,-83.7600183567823,Burger Joint
294,Bellefontaine,40.3611643,-83.7596557,Six Hundred Downtown,40.3602591,-83.7602771,Italian Restaurant
295,Bellefontaine,40.3611643,-83.7596557,Family Video,40.36241036142262,-83.76011122607642,Video Store
296,Bellefontaine,40.3611643,-83.7596557,CVS pharmacy,40.36283800512518,-83.75803972625447,Pharmacy
297,Bellefontaine,40.3611643,-83.7596557,Main Street Marketplace,40.36027675145894,-83.76057938799923,Shopping Mall
298,Bellefontaine,40.3611643,-83.7596557,Huntington Bank,40.3613049,-83.7575518,Bank
299,Bellefontaine,40.3611643,-83.7596557,Dollar General,40.360529,-83.754984,Discount Store
300,Bellefontaine,40.3611643,-83.7596557,Speedway,40.35742454568244,-83.75949230546561,Gas Station
301,Bellefontaine,40.3611643,-83.7596557,Walgreens,40.36299806256594,-83.75897188921954,Pharmacy
302,Bellefontaine,40.3611643,-83.7596557,Rite Aid,40.358749,-83.760705,Pharmacy
303,Bellefontaine,40.3611643,-83.7596557,Alan Galvez Insurance,40.36186812505825,-83.761111611174,Motel
304,Bellefontaine,40.3611643,-83.7596557,Belle Printing,40.36065242154618,-83.75985156676947,Paper / Office Supplies Store
305,Bellefontaine,40.3611643,-83.7596557,House of Szechwan,40.36122025408525,-83.76117383492533,Chinese Restaurant
306,Bellefontaine,40.3611643,-83.7596557,City Sweets & Creamery,40.359081485172545,-83.7600261121237,Bakery
307,Bellefontaine,40.3611643,-83.7596557,The Steinhelfer Firm,40.3618004975371,-83.76265168190002,Lawyer
308,Bellefontaine,40.3611643,-83.7596557,Roundhouse Brewing Co,40.359598,-83.76305,Brewery
309,Bellevue,41.27361629999999,-82.84090570000001,Bassett's Market,41.27492938730144,-82.84245364486634,Supermarket
310,Bellevue,41.27361629999999,-82.84090570000001,CVS pharmacy,41.2736646200195,-82.84229823646012,Pharmacy
311,Bellevue,41.27361629999999,-82.84090570000001,Marco's Pizza,41.27378742,-82.84308104,Pizza Place
312,Bellevue,41.27361629999999,-82.84090570000001,SUBWAY,41.27344131517342,-82.83706733930217,Sandwich Place
313,Bellevue,41.27361629999999,-82.84090570000001,Circle K,41.273998,-82.843101,Convenience Store
314,Bellevue,41.27361629999999,-82.84090570000001,Redbox,41.27362060546875,-82.84258270263672,Video Store
315,Bellevue,41.27361629999999,-82.84090570000001,Pizza Hut,41.27472529953766,-82.843318664236,Pizza Place
316,Bellevue,41.27361629999999,-82.84090570000001,Bellevue Beverage Center,41.272542,-82.84326,Miscellaneous Shop
317,Bellevue,41.27361629999999,-82.84090570000001,Bellevue Medicine Shoppe Pharmacy,41.275090999999996,-82.842853,Pharmacy
318,Bellevue,41.27361629999999,-82.84090570000001,Long Way Home Family Restaurant,41.27610778808594,-82.83991241455078,American Restaurant
319,Bellevue,41.27361629999999,-82.84090570000001,Mad River Rail Road Museum,41.270612273561,-82.84064119994039,Science Museum
320,Bellevue,41.27361629999999,-82.84090570000001,Firelands Federal Credit Union - Mortgage Center/ATM,41.274008,-82.836779,ATM
321,Bellevue,41.27361629999999,-82.84090570000001,Train Tracks,41.27247512340546,-82.84563256666667,Light Rail Station
322,Belpre,39.2772629,-81.5757932,Kroger,39.2754858,-81.5807369,Supermarket
323,Belpre,39.2772629,-81.5757932,Little Caesars Pizza,39.274738,-81.579982,Pizza Place
324,Belpre,39.2772629,-81.5757932,Belpre High School Football Field,39.27629194644623,-81.57427114992078,Football Stadium
325,Belpre,39.2772629,-81.5757932,Depot Park,39.279651994813705,-81.57591510356582,Playground
326,Berea,41.3661614,-81.8543026,Sweet Mango Thai Cuisine,41.36670276978481,-81.85308521765472,Asian Restaurant
327,Berea,41.3661614,-81.8543026,Dick's Bakery,41.367297,-81.852752,Bakery
328,Berea,41.3661614,-81.8543026,Café Ah-Roma,41.366842660151484,-81.85565019288755,Coffee Shop
329,Berea,41.3661614,-81.8543026,CornerStone Brewing Company,41.36694303367185,-81.85299428854819,Brewery
330,Berea,41.3661614,-81.8543026,The Campus Grille,41.3668531258779,-81.8512237071991,Latin American Restaurant
331,Berea,41.3661614,-81.8543026,Boca Loca Burrito Factory,41.36603,-81.853363,Burrito Place
332,Berea,41.3661614,-81.8543026,Mike's Bar & Grille,41.368950787489844,-81.85296707704008,Pub
333,Berea,41.3661614,-81.8543026,Metroparks All Purpose Trail,41.367371804970965,-81.85550734353086,Park
334,Berea,41.3661614,-81.8543026,China House,41.368207,-81.852814,Chinese Restaurant
335,Berea,41.3661614,-81.8543026,Starbucks,41.368186,-81.85296,Coffee Shop
336,Berea,41.3661614,-81.8543026,Dollar Tree,41.36705808109861,-81.85534581774976,Discount Store
337,Berea,41.3661614,-81.8543026,The Shoppe,41.369106,-81.852796,Thrift / Vintage Store
338,Berea,41.3661614,-81.8543026,Papa John's Pizza,41.36844,-81.8531,Pizza Place
339,Berea,41.3661614,-81.8543026,Fifth Third Bank,41.36674241185592,-81.85501903295523,Bank
340,Berea,41.3661614,-81.8543026,Domino's Pizza,41.36600807119256,-81.8532694280475,Pizza Place
341,Berea,41.3661614,-81.8543026,US Bank ATM,41.368621999999995,-81.852736,ATM
342,Berea,41.3661614,-81.8543026,Redbox,41.36741139118214,-81.85555443051204,Video Store
343,Berea,41.3661614,-81.8543026,Giant Eagle Supermarket,41.367419287330755,-81.85553345356728,Supermarket
344,Berea,41.3661614,-81.8543026,107 Bar & Lounge,41.36825652271379,-81.85314888685627,Bar
345,Berea,41.3661614,-81.8543026,Kidforce Collectibles,41.36671235689168,-81.85300966332473,Comic Shop
346,Berea,41.3661614,-81.8543026,North Quarry Picnic Area,41.364046,-81.857083,Picnic Area
347,Berea,41.3661614,-81.8543026,Shell / truenorth,41.366479969959485,-81.85751832430853,Gas Station
348,Berea,41.3661614,-81.8543026,Berea's Style Studio & Spa,41.36724,-81.849786,Cosmetics Shop
349,Bexley,39.969237799999995,-82.936864,Private Event,39.9689532,-82.9376804,Music Venue
350,Bexley,39.969237799999995,-82.936864,Bullitt Park Brewing,39.966781,-82.933756,Brewery
351,Bexley,39.969237799999995,-82.936864,Commonwealth Park,39.97257413708542,-82.93784763159674,Park
352,Bexley,39.969237799999995,-82.936864,Wolf Park,39.9698143638809,-82.93132445513389,Park
353,Blue+Ash,39.2320073,-84.3782817,LaRosa's Pizzeria,39.23133292975992,-84.3759569176737,Pizza Place
354,Blue+Ash,39.2320073,-84.3782817,Sleepy Bee Cafe,39.23014175055399,-84.37637389246655,Breakfast Spot
355,Blue+Ash,39.2320073,-84.3782817,Servatii Pastry Shop and Deli,39.23057691249265,-84.37816598657206,Bakery
356,Blue+Ash,39.2320073,-84.3782817,Marx Hot Bagels,39.23450857459139,-84.37696724117706,Bagel Shop
357,Blue+Ash,39.2320073,-84.3782817,Fleet Feet,39.230582501260464,-84.37808223325857,Sporting Goods Shop
358,Blue+Ash,39.2320073,-84.3782817,Dairy Queen,39.2313419,-84.3762805,Ice Cream Shop
359,Blue+Ash,39.2320073,-84.3782817,Mio's Pizza,39.22954998314393,-84.37634330295212,Pizza Place
360,Blue+Ash,39.2320073,-84.3782817,Blue Ash Town Square,39.23036736142612,-84.37583608818161,Plaza
361,Blue+Ash,39.2320073,-84.3782817,Slatts,39.230976977483294,-84.37576082164601,Sports Bar
362,Blue+Ash,39.2320073,-84.3782817,Penn Station East Coast Subs,39.23482989272152,-84.37679578755025,Sandwich Place
363,Blue+Ash,39.2320073,-84.3782817,Qdoba Mexican Grill,39.23569877077291,-84.37690034508705,Mexican Restaurant
364,Blue+Ash,39.2320073,-84.3782817,Bruegger's Bagels,39.231801979380165,-84.37662425213018,Bagel Shop
365,Blue+Ash,39.2320073,-84.3782817,CVS pharmacy,39.23138203315199,-84.37818351739726,Pharmacy
366,Blue+Ash,39.2320073,-84.3782817,Jersey Mike's Subs,39.231184,-84.378397,Sandwich Place
367,Blue+Ash,39.2320073,-84.3782817,FedEx Office Print & Ship Center,39.232738387971324,-84.37636709325409,Shipping Store
368,Blue+Ash,39.2320073,-84.3782817,U.S. Bank ATM,39.23123373253024,-84.3776063484773,ATM
369,Blue+Ash,39.2320073,-84.3782817,Great Clips,39.231376000000004,-84.376076,Salon / Barbershop
370,Blue+Ash,39.2320073,-84.3782817,Starbucks,39.23304618589012,-84.3764351871279,Coffee Shop
371,Blue+Ash,39.2320073,-84.3782817,WW (Weight Watchers),39.234632,-84.377266,Weight Loss Center
372,Blue+Ash,39.2320073,-84.3782817,Petco,39.234027056931076,-84.37733586043089,Pet Store
373,Blue+Ash,39.2320073,-84.3782817,Jimmy John's,39.23523466730563,-84.37616716589241,Sandwich Place
374,Blue+Ash,39.2320073,-84.3782817,Bangkok Terrace,39.2284513071067,-84.37578968892768,Asian Restaurant
375,Blue+Ash,39.2320073,-84.3782817,UPS Access Point location,39.23093,-84.37863,Shipping Store
376,Blue+Ash,39.2320073,-84.3782817,Donatos Pizza,39.22754720072745,-84.37814891338354,Pizza Place
377,Blue+Ash,39.2320073,-84.3782817,Trek Bicycle Store,39.234311546748145,-84.37584386173052,Bike Shop
378,Blue+Ash,39.2320073,-84.3782817,Papa John's Pizza,39.22924343166764,-84.37487110774924,Pizza Place
379,Blue+Ash,39.2320073,-84.3782817,Pizza Hut,39.234632,-84.377266,Pizza Place
380,Blue+Ash,39.2320073,-84.3782817,SUBWAY,39.229182074712895,-84.37760688883027,Sandwich Place
381,Blue+Ash,39.2320073,-84.3782817,Walgreens,39.2316351,-84.3765342,Pharmacy
382,Blue+Ash,39.2320073,-84.3782817,United Dairy Farmers (UDF),39.22910339775756,-84.37662907049395,Gas Station
383,Blue+Ash,39.2320073,-84.3782817,Shapiro's Delicatessen,39.23094423616715,-84.37853246927261,Deli / Bodega
384,Blue+Ash,39.2320073,-84.3782817,Ringo Lanes,39.233510956593186,-84.37712793457239,Bowling Alley
385,Blue+Ash,39.2320073,-84.3782817,Mantra Massage and BodywoRx,39.23190410262271,-84.37922716140747,Massage Studio
386,Blue+Ash,39.2320073,-84.3782817,Harvey Whitney Books,39.23217003732662,-84.37380909919739,Bookstore
387,Blue+Ash,39.2320073,-84.3782817,Win Wok,39.229067,-84.374596,Chinese Restaurant
388,Bowling+Green,41.3747744,-83.65132290000001,Grounds for Thought,41.373629133462934,-83.6505222969905,Coffee Shop
389,Bowling+Green,41.3747744,-83.65132290000001,Lola's Frozen Yogurt,41.37322698688397,-83.6503710738875,Frozen Yogurt Shop
390,Bowling+Green,41.3747744,-83.65132290000001,Mister Spots,41.37609387418314,-83.65032957632184,Sandwich Place
391,Bowling+Green,41.3747744,-83.65132290000001,Finders Records,41.375452739410036,-83.65025552303288,Record Shop
392,Bowling+Green,41.3747744,-83.65132290000001,The Stones Throw :: Tavern & Grill,41.3747770029232,-83.64907024642386,Pub
393,Bowling+Green,41.3747744,-83.65132290000001,Easy Street Cafe,41.374775375024434,-83.65045235141412,Café
394,Bowling+Green,41.3747744,-83.65132290000001,Reverend's,41.374905661029466,-83.64984525553822,Bar
395,Bowling+Green,41.3747744,-83.65132290000001,City Tap and The Attic,41.37510044921539,-83.65035516698902,Bar
396,Bowling+Green,41.3747744,-83.65132290000001,Cookie Jar & More,41.3759062598875,-83.64911939251114,Snack Place
397,Bowling+Green,41.3747744,-83.65132290000001,Beckett's,41.37563632539712,-83.65036679306905,Bar
398,Bowling+Green,41.3747744,-83.65132290000001,Call Of The Canyon Cafe,41.375095534543135,-83.6504668466977,Sandwich Place
399,Bowling+Green,41.3747744,-83.65132290000001,Naslada Bistro,41.373979999999996,-83.650886,Bulgarian Restaurant
400,Bowling+Green,41.3747744,-83.65132290000001,Downtown SportsGrill,41.37602148158345,-83.65020430807537,Bar
401,Bowling+Green,41.3747744,-83.65132290000001,A Taste of Amish Deli,41.374905589651554,-83.64985971529717,Deli / Bodega
402,Bowling+Green,41.3747744,-83.65132290000001,bowling green beer works,41.37743618463063,-83.65299932985914,Speakeasy
403,Bowling+Green,41.3747744,-83.65132290000001,Uptown Night Club,41.376043495638314,-83.65022148418456,Bar
404,Bowling+Green,41.3747744,-83.65132290000001,Insomnia Cookies,41.374847669563735,-83.64951687155289,Bakery
405,Bowling+Green,41.3747744,-83.65132290000001,Trotters Tavern,41.37519659314061,-83.65045778571948,Steakhouse
406,Bowling+Green,41.3747744,-83.65132290000001,Eric's Ice Cream Factory,41.375116999999996,-83.648261,Ice Cream Shop
407,Bowling+Green,41.3747744,-83.65132290000001,Biggby Coffee,41.375127000957015,-83.64825109217365,Coffee Shop
408,Bowling+Green,41.3747744,-83.65132290000001,Kermit's Family Resteraunt,41.37109,-83.65015,American Restaurant
409,Bowling+Green,41.3747744,-83.65132290000001,Ben Franklin Crafts,41.37395966038941,-83.65063767629547,Arts & Crafts Store
410,Bowling+Green,41.3747744,-83.65132290000001,Flatlands Coffee,41.375638,-83.65012800000001,Coffee Shop
411,Bowling+Green,41.3747744,-83.65132290000001,Huntington Bank,41.3728233,-83.6507194,Bank
412,Bowling+Green,41.3747744,-83.65132290000001,Brathaus,41.37599117296445,-83.64986563929517,Bar
413,Bowling+Green,41.3747744,-83.65132290000001,Jimmy John's,41.375116999999996,-83.648261,Sandwich Place
414,Bowling+Green,41.3747744,-83.65132290000001,SamB's Restaurant,41.37380715207889,-83.65039917831106,American Restaurant
415,Bowling+Green,41.3747744,-83.65132290000001,Two Foxes Gastropub,41.374452000000005,-83.649992,Gastropub
416,Bowling+Green,41.3747744,-83.65132290000001,CVS pharmacy,41.37466963588568,-83.64833318596594,Pharmacy
417,Bowling+Green,41.3747744,-83.65132290000001,Qdoba Mexican Grill,41.37430072745402,-83.65010082721705,Mexican Restaurant
418,Bowling+Green,41.3747744,-83.65132290000001,Pisanellos,41.37608343865477,-83.65052934123504,Pizza Place
419,Bowling+Green,41.3747744,-83.65132290000001,Domino's Pizza,41.375121924300934,-83.64797919988632,Pizza Place
420,Bowling+Green,41.3747744,-83.65132290000001,Cla-zel Theatre,41.37536610878677,-83.65087290775824,Nightclub
421,Bowling+Green,41.3747744,-83.65132290000001,SkyBar,41.376609043911515,-83.64987010447221,Nightclub
422,Bowling+Green,41.3747744,-83.65132290000001,Circle K,41.375122,-83.649246,Convenience Store
423,Bowling+Green,41.3747744,-83.65132290000001,Ziggy Zoombas,41.37468863481507,-83.64718845940537,Sports Bar
424,Bowling+Green,41.3747744,-83.65132290000001,Nate And Wally's Fishbowl,41.37496666487955,-83.6494186496644,Bar
425,Bowling+Green,41.3747744,-83.65132290000001,Taco Bell,41.37460479799507,-83.64661919477662,Fast Food Restaurant
426,Bowling+Green,41.3747744,-83.65132290000001,Howard's Club H,41.37611005183495,-83.65032906448583,Rock Club
427,Bowling+Green,41.3747744,-83.65132290000001,The Tanning Center,41.376737347600745,-83.65018655632645,Tanning Salon
428,Bowling+Green,41.3747744,-83.65132290000001,Dirty Oak,41.37695,-83.64983,Gym / Fitness Center
429,Bowling+Green,41.3747744,-83.65132290000001,Searfoss Attorney at Law,41.3775361552485,-83.65073977697392,Lawyer
430,Bowling+Green,41.3747744,-83.65132290000001,Ashera's Garden,41.377320000000005,-83.653747,Spa
431,Bowling+Green,41.3747744,-83.65132290000001,"Calico, Sage, and Thyme",41.37810945087452,-83.65098693072649,Gift Shop
432,Bowling+Green,41.3747744,-83.65132290000001,North Grove Carry-Out,41.378357837244295,-83.6525663900527,Convenience Store
433,Brecksville,41.3197763,-81.6267904,Honey Hut Ice Cream Shoppe,41.319831229684624,-81.6260734210547,Ice Cream Shop
434,Brecksville,41.3197763,-81.6267904,The Courtyard Café,41.31910378425895,-81.6240222804746,American Restaurant
435,Brecksville,41.3197763,-81.6267904,750ml,41.3200093503316,-81.62655465385937,Wine Shop
436,Brecksville,41.3197763,-81.6267904,Starbucks,41.32118,-81.626305,Coffee Shop
437,Brecksville,41.3197763,-81.6267904,Heinen's Grocery Store,41.3212,-81.62339,Supermarket
438,Brecksville,41.3197763,-81.6267904,Austin's Wood Fire Grille,41.32119136920557,-81.62515760314605,Steakhouse
439,Brecksville,41.3197763,-81.6267904,Bruegger's,41.31965117701247,-81.62584332638932,Bagel Shop
440,Brecksville,41.3197763,-81.6267904,Lemonberry Frozen Yogurt,41.320322635314035,-81.62278256431682,Frozen Yogurt Shop
